betroffene_anlage,entry_type,primaerenergieart,max_dispatched_mw,rank,score,cand_id,cand_name,cand_fueltype,cand_capacity,cand_lat,cand_lon
Huntorf,individual,Konventionell,300.0,14,42.9,1118,Hamborn,Natural Gas,385.9,51.49151700000001,6.742047
Huntorf,individual,Konventionell,300.0,15,42.9,3225,Ruhrort,Natural Gas,318.3,51.49151700000001,6.742047
Huntorf,individual,Konventionell,300.0,16,41.5,727,Reuter West,Hard Coal,688.0,52.53207166666667,13.241943999999998
Huntorf,individual,Konventionell,300.0,17,41.5,136940,Thermisches Burghausen,Natural Gas,233.9,48.18104475,12.8473455
Huntorf,individual,Konventionell,300.0,18,40.0,723,Trianel Gaskraftwerk Hamm,Natural Gas,890.0,51.673559,7.9289665
Huntorf,individual,Konventionell,300.0,19,40.0,19744,Offleben Phase,Hard Coal,325.0,52.1465,11.0291
Huntorf,individual,Konventionell,300.0,20,38.6,314,Rheinhafen Dampfkraftwerk,Hard Coal,1351.0,49.01274,8.304255000000001
Kraftwerk Lippendorf,individual,Konventionell,891.0,1,100.0,313,Lippendorf,Lignite,1782.0,51.1769265,12.376704
Kraftwerk Lippendorf,individual,Konventionell,891.0,2,100.0,123115,Ready Gtkw Lippendorf,Natural Gas,850.0,51.177,12.376
Kraftwerk Lippendorf,individual,Konventionell,891.0,3,40.0,261,Trianel Kohlekraftwerk Lunen,Hard Coal,746.0,51.612,7.464
Kraftwerk Lippendorf,individual,Konventionell,891.0,4,40.0,1077,Ibbenburen,Hard Coal,794.0,52.285881,7.750047
Kraftwerk Lippendorf,individual,Konventionell,891.0,5,40.0,1281,Voerde,Hard Coal,2234.0,51.578182,6.683641
Kraftwerk Lippendorf,individual,Konventionell,891.0,6,38.6,165499,Scholven Buer Scholven,Hard Coal,2220.0,51.6024,7.0099
Kraftwerk Lippendorf,individual,Konventionell,891.0,7,38.1,312,Niederaussem,Lignite,3109.0,50.990677,6.669720000000001
Kraftwerk Lippendorf,individual,Konventionell,891.0,8,37.9,1148,Gud Niehl Rheinenergie,Natural Gas,727.0,50.974163,6.988567666666666
Kraftwerk Lippendorf,individual,Konventionell,891.0,9,37.5,264,Weiher,Hard Coal,655.6,49.333966,7.028434
Kraftwerk Lippendorf,individual,Konventionell,891.0,10,36.0,314,Rheinhafen Dampfkraftwerk,Hard Coal,1351.0,49.01274,8.304255000000001
Kraftwerk Lippendorf,individual,Konventionell,891.0,11,36.0,1117,Gud Herne,Natural Gas,657.0,51.5489,7.18335
Kraftwerk Lippendorf,individual,Konventionell,891.0,12,36.0,2568,Mainz,Natural Gas,869.0,50.0264,8.2379
Kraftwerk Lippendorf,individual,Konventionell,891.0,13,36.0,25002,Wilhelmshaven On,Hard Coal,788.1,53.565866,8.146202
Kraftwerk Lippendorf,individual,Konventionell,891.0,14,35.3,1157,Emsland,Natural Gas,1877.0,52.48027,7.305249999999999
Kraftwerk Lippendorf,individual,Konventionell,891.0,15,33.3,269,Scholven,Hard Coal,760.0,51.599970000000006,7.00565
Kraftwerk Lippendorf,individual,Konventionell,891.0,16,31.7,268,Schwarze Pumpe,Lignite,1510.0,51.531359,14.348723
Kraftwerk Lippendorf,individual,Konventionell,891.0,17,31.7,123116,Ready Gtkw Schwarze Pumpe,Natural Gas,850.0,51.519,14.353
Kraftwerk Lippendorf,individual,Konventionell,891.0,18,31.6,698,Westfalen,Hard Coal,763.7,51.682608,7.969927
Kraftwerk Lippendorf,individual,Konventionell,891.0,19,30.0,258,Weissweiler,Lignite,1961.0,50.837339,6.319244
Kraftwerk Lippendorf,individual,Konventionell,891.0,20,30.0,265,Altbach Deizisau,Hard Coal,756.0,48.718902,9.3713815
Heizkraftwerk Altbach/Deizisau,individual,Konventionell,1000.0,1,100.0,265,Altbach Deizisau,Hard Coal,756.0,48.718902,9.3713815
Heizkraftwerk Altbach/Deizisau,individual,Konventionell,1000.0,2,85.5,9263,Altbach Chp,Hard Coal,783.0,48.717185,9.37079
Heizkraftwerk Altbach/Deizisau,individual,Konventionell,1000.0,3,68.6,318,Heilbronn,Hard Coal,1028.0,49.17505666666667,9.207873333333334
Heizkraftwerk Altbach/Deizisau,individual,Konventionell,1000.0,4,64.3,3275,Marbach,Oil,735.9,48.927387499999995,9.231165
Heizkraftwerk Altbach/Deizisau,individual,Konventionell,1000.0,5,54.5,723,Trianel Gaskraftwerk Hamm,Natural Gas,890.0,51.673559,7.9289665
Heizkraftwerk Altbach/Deizisau,individual,Konventionell,1000.0,6,52.8,1083,Grosskraftwerk Mannheim,Hard Coal,1983.0,49.446975,8.492516
Heizkraftwerk Altbach/Deizisau,individual,Konventionell,1000.0,7,52.5,691,Gersteinwerk,Natural Gas,1388.0,51.67324,7.710467
Heizkraftwerk Altbach/Deizisau,individual,Konventionell,1000.0,8,51.4,272,Neurath,Lignite,4211.0,51.037649,6.612286
Heizkraftwerk Altbach/Deizisau,individual,Konventionell,1000.0,9,51.4,322,Bexbach,Hard Coal,726.0,49.36139,7.237308
Heizkraftwerk Altbach/Deizisau,individual,Konventionell,1000.0,10,49.1,270,Schkopau,Lignite,900.0,51.401111,11.950833
Heizkraftwerk Altbach/Deizisau,individual,Konventionell,1000.0,11,49.1,165496,Mannheim,Hard Coal,2586.0,49.447,8.4925
Heizkraftwerk Altbach/Deizisau,individual,Konventionell,1000.0,12,48.4,314,Rheinhafen Dampfkraftwerk,Hard Coal,1351.0,49.01274,8.304255000000001
Heizkraftwerk Altbach/Deizisau,individual,Konventionell,1000.0,13,48.3,261,Trianel Kohlekraftwerk Lunen,Hard Coal,746.0,51.612,7.464
Heizkraftwerk Altbach/Deizisau,individual,Konventionell,1000.0,14,46.7,313,Lippendorf,Lignite,1782.0,51.1769265,12.376704
Heizkraftwerk Altbach/Deizisau,individual,Konventionell,1000.0,15,45.0,316,Heyden,Hard Coal,875.0,52.379,8.997
Heizkraftwerk Altbach/Deizisau,individual,Konventionell,1000.0,16,45.0,320,Walsum,Hard Coal,1095.0,51.5274965,6.7131585000000005
Heizkraftwerk Altbach/Deizisau,individual,Konventionell,1000.0,17,45.0,722,Knapsack,Natural Gas,1326.0,50.858679,6.845286
Heizkraftwerk Altbach/Deizisau,individual,Konventionell,1000.0,18,42.8,274,Bergkamen,Hard Coal,720.0,51.636945,7.619083
Heizkraftwerk Altbach/Deizisau,individual,Konventionell,1000.0,19,42.8,721,Irsching,Natural Gas,1722.0,48.767533,11.580019
Heizkraftwerk Altbach/Deizisau,individual,Konventionell,1000.0,20,40.9,258,Weissweiler,Lignite,1961.0,50.837339,6.319244
GDF Suez KW-Pool,individual,Konventionell,330.0,1,49.3,3228,Swd Kwl Gte,Natural Gas,826.4,51.222827,6.731094
GDF Suez KW-Pool,individual,Konventionell,330.0,2,48.0,3230,Swm Sued Gud,Natural Gas,915.4,48.111831124999995,11.5523455
GDF Suez KW-Pool,individual,Konventionell,330.0,3,42.8,320,Walsum,Hard Coal,1095.0,51.5274965,6.7131585000000005
GDF Suez KW-Pool,individual,Konventionell,330.0,4,42.8,2681,Kiel Phase,Hard Coal,354.0,54.338671,10.176885
GDF Suez KW-Pool,individual,Konventionell,330.0,5,40.0,257,Zolling,Hard Coal,472.0,48.455489,11.796122
GDF Suez KW-Pool,individual,Konventionell,330.0,6,38.6,2584,Duisburg,Hard Coal,247.0,51.39066,6.74778
GDF Suez KW-Pool,individual,Konventionell,330.0,7,38.6,13600,Duisburg,Natural Gas,305.0,51.39066,6.74778
GDF Suez KW-Pool,individual,Konventionell,330.0,8,37.0,8628,Hagen Kabel,Natural Gas,247.0,51.412889,7.487861
GDF Suez KW-Pool,individual,Konventionell,330.0,9,36.6,699,Staudinger,Hard Coal,522.0,50.088056,8.952222
GDF Suez KW-Pool,individual,Konventionell,330.0,10,36.6,739,Swm Nord,Natural Gas,333.0,48.180641,11.637754
GDF Suez KW-Pool,individual,Konventionell,330.0,11,36.6,1130,Staudinger,Natural Gas,580.0,50.088056,8.952222
GDF Suez KW-Pool,individual,Konventionell,330.0,12,36.6,8695,Lunen Ksbg,Hard Coal,520.0,51.614042,7.481345
GDF Suez KW-Pool,individual,Konventionell,330.0,13,36.0,269,Scholven,Hard Coal,760.0,51.599970000000006,7.00565
GDF Suez KW-Pool,individual,Konventionell,330.0,14,36.0,319,Kng Rostock,Hard Coal,514.0,54.14065,12.13102
GDF Suez KW-Pool,individual,Konventionell,330.0,15,36.0,665,Fenne,Hard Coal,390.0,49.248932499999995,6.8809705
GDF Suez KW-Pool,individual,Konventionell,330.0,16,36.0,728,Farge,Hard Coal,350.0,53.198738,8.519465
GDF Suez KW-Pool,individual,Konventionell,330.0,17,36.0,8635,Gt,Natural Gas,381.3,50.027031,8.2409
GDF Suez KW-Pool,individual,Konventionell,330.0,18,36.0,1163,Hafen,Hard Coal,303.0,53.124672,8.726764
GDF Suez KW-Pool,individual,Konventionell,330.0,19,36.0,2680,Ensdorf,Hard Coal,430.389,49.29309866666667,6.772334999999999
GDF Suez KW-Pool,individual,Konventionell,330.0,20,34.2,261,Trianel Kohlekraftwerk Lunen,Hard Coal,746.0,51.612,7.464
Scholven,individual,Konventionell,676.0,1,100.0,269,Scholven,Hard Coal,760.0,51.599970000000006,7.00565
Scholven,individual,Konventionell,676.0,2,90.0,165499,Scholven Buer Scholven,Hard Coal,2220.0,51.6024,7.0099
Scholven,individual,Konventionell,676.0,3,64.3,742,Wilhelmshaven,Hard Coal,1581.0,53.56808,8.142918
Scholven,individual,Konventionell,676.0,4,61.1,25002,Wilhelmshaven On,Hard Coal,788.1,53.565866,8.146202
Scholven,individual,Konventionell,676.0,5,60.0,261,Trianel Kohlekraftwerk Lunen,Hard Coal,746.0,51.612,7.464
Scholven,individual,Konventionell,676.0,6,52.6,315,Janschwalde,Lignite,3000.0,51.835981,14.453465
Scholven,individual,Konventionell,676.0,7,51.4,1117,Gud Herne,Natural Gas,657.0,51.5489,7.18335
Scholven,individual,Konventionell,676.0,8,50.0,270,Schkopau,Lignite,900.0,51.401111,11.950833
Scholven,individual,Konventionell,676.0,9,50.0,721,Irsching,Natural Gas,1722.0,48.767533,11.580019
Scholven,individual,Konventionell,676.0,10,49.1,268,Schwarze Pumpe,Lignite,1510.0,51.531359,14.348723
Scholven,individual,Konventionell,676.0,11,49.1,1282,Werdohl Elverlingsen,Hard Coal,530.0,51.275736,7.707286
Scholven,individual,Konventionell,676.0,12,49.1,123116,Ready Gtkw Schwarze Pumpe,Natural Gas,850.0,51.519,14.353
Scholven,individual,Konventionell,676.0,13,47.1,698,Westfalen,Hard Coal,763.7,51.682608,7.969927
Scholven,individual,Konventionell,676.0,14,45.0,1148,Gud Niehl Rheinenergie,Natural Gas,727.0,50.974163,6.988567666666666
Scholven,individual,Konventionell,676.0,15,42.9,316,Heyden,Hard Coal,875.0,52.379,8.997
Scholven,individual,Konventionell,676.0,16,42.2,8695,Lunen Ksbg,Hard Coal,520.0,51.614042,7.481345
Scholven,individual,Konventionell,676.0,17,41.5,314,Rheinhafen Dampfkraftwerk,Hard Coal,1351.0,49.01274,8.304255000000001
Scholven,individual,Konventionell,676.0,18,40.0,1157,Emsland,Natural Gas,1877.0,52.48027,7.305249999999999
Scholven,individual,Konventionell,676.0,19,38.6,1085,Mittelsburen,Natural Gas,604.5,53.129563000000005,8.683227
Scholven,individual,Konventionell,676.0,20,37.5,1153,Dormagen,Natural Gas,562.0,51.086969,6.818407
Völklingen,individual,Konventionell,105.0,1,76.0,165502,Voelklingen Fenne Model,Hard Coal,233.0,49.2491,6.879
Völklingen,individual,Konventionell,105.0,2,74.1,5072,Dillingen,Natural Gas,115.0,49.3512,6.7509
Völklingen,individual,Konventionell,105.0,3,66.7,256,Klingenberg,Natural Gas,164.0,52.48818133333333,13.496248333333334
Völklingen,individual,Konventionell,105.0,4,63.5,1282,Werdohl Elverlingsen,Hard Coal,530.0,51.275736,7.707286
Völklingen,individual,Konventionell,105.0,5,63.5,3214,Sindelfingen,Natural Gas,99.602,48.6973658,8.9992082
Völklingen,individual,Konventionell,105.0,6,63.5,3314,Werdohl Elverlingsen,Oil,196.0,51.275528,7.704482
Völklingen,individual,Konventionell,105.0,7,63.2,720,Huckingen,Natural Gas,606.0,51.371067,6.719111
Völklingen,individual,Konventionell,105.0,8,63.0,10324,Berlin Klingenberg,Natural Gas,188.0,52.489993,13.495988
Völklingen,individual,Konventionell,105.0,9,60.0,261,Trianel Kohlekraftwerk Lunen,Hard Coal,746.0,51.612,7.464
Völklingen,individual,Konventionell,105.0,10,60.0,3297,Jena,Natural Gas,241.875,50.8965754,11.58634
Völklingen,individual,Konventionell,105.0,11,60.0,8855,Krefeld Uerdingen,Hard Coal,120.0,51.377382,6.65873
Völklingen,individual,Konventionell,105.0,12,58.8,257,Zolling,Hard Coal,472.0,48.455489,11.796122
Völklingen,individual,Konventionell,105.0,13,54.5,3269,Kirchlengern,Natural Gas,83.0,52.194951,8.648754
Völklingen,individual,Konventionell,105.0,14,54.0,5059,Volkswagen Werk Kassel,Natural Gas,81.0,51.2531,9.4379
Völklingen,individual,Konventionell,105.0,15,52.6,1146,Plattling,Natural Gas,117.235,48.800832,12.868396
Völklingen,individual,Konventionell,105.0,16,51.4,317,Herne,Hard Coal,435.0,51.549201,7.18396
Völklingen,individual,Konventionell,105.0,17,51.4,665,Fenne,Hard Coal,390.0,49.248932499999995,6.8809705
Völklingen,individual,Konventionell,105.0,18,51.4,1117,Gud Herne,Natural Gas,657.0,51.5489,7.18335
Völklingen,individual,Konventionell,105.0,19,51.4,1163,Hafen,Hard Coal,303.0,53.124672,8.726764
Völklingen,individual,Konventionell,105.0,20,51.4,3317,Sammelschienen Gas Und Dampfturbinen,Natural Gas,112.719,49.827814,9.152091
VE-G KW Pool,individual,Konventionell,400.0,1,48.9,165499,Scholven Buer Scholven,Hard Coal,2220.0,51.6024,7.0099
VE-G KW Pool,individual,Konventionell,400.0,2,48.0,25002,Wilhelmshaven On,Hard Coal,788.1,53.565866,8.146202
VE-G KW Pool,individual,Konventionell,400.0,3,45.0,1281,Voerde,Hard Coal,2234.0,51.578182,6.683641
VE-G KW Pool,individual,Konventionell,400.0,4,44.7,269,Scholven,Hard Coal,760.0,51.599970000000006,7.00565
VE-G KW Pool,individual,Konventionell,400.0,5,40.0,261,Trianel Kohlekraftwerk Lunen,Hard Coal,746.0,51.612,7.464
VE-G KW Pool,individual,Konventionell,400.0,6,39.5,1282,Werdohl Elverlingsen,Hard Coal,530.0,51.275736,7.707286
VE-G KW Pool,individual,Konventionell,400.0,7,36.6,19744,Offleben Phase,Hard Coal,325.0,52.1465,11.0291
VE-G KW Pool,individual,Konventionell,400.0,8,35.6,257,Zolling,Hard Coal,472.0,48.455489,11.796122
VE-G KW Pool,individual,Konventionell,400.0,9,35.6,323,Boxberg,Lignite,2470.0,51.41333425,14.563203
VE-G KW Pool,individual,Konventionell,400.0,10,35.3,1280,Veltheim,Hard Coal,520.0,52.190082999999994,8.934485
VE-G KW Pool,individual,Konventionell,400.0,11,33.8,268,Schwarze Pumpe,Lignite,1510.0,51.531359,14.348723
VE-G KW Pool,individual,Konventionell,400.0,12,33.8,123116,Ready Gtkw Schwarze Pumpe,Natural Gas,850.0,51.519,14.353
VE-G KW Pool,individual,Konventionell,400.0,13,33.5,697,Moorburg,Hard Coal,1600.0,53.487504,9.949603
VE-G KW Pool,individual,Konventionell,400.0,14,32.7,2681,Kiel Phase,Hard Coal,354.0,54.338671,10.176885
VE-G KW Pool,individual,Konventionell,400.0,15,32.7,15373,Hermann Wenzel,Natural Gas,342.0,51.45972,6.73055
VE-G KW Pool,individual,Konventionell,400.0,16,32.1,719,Cuno Herdecke Bhkw,Natural Gas,423.03,51.4036245,7.41565025
VE-G KW Pool,individual,Konventionell,400.0,17,31.6,8622,Ingolstadt,Oil,720.0,48.761882,11.50246
VE-G KW Pool,individual,Konventionell,400.0,18,31.6,24941,Westerholt,Hard Coal,300.0,51.601111,7.063889
VE-G KW Pool,individual,Konventionell,400.0,19,30.0,265,Altbach Deizisau,Hard Coal,756.0,48.718902,9.3713815
VE-G KW Pool,individual,Konventionell,400.0,20,30.0,313,Lippendorf,Lignite,1782.0,51.1769265,12.376704
Grafenrheinfeld,individual,Konventionell,600.0,1,56.2,165496,Mannheim,Hard Coal,2586.0,49.447,8.4925
Grafenrheinfeld,individual,Konventionell,600.0,2,55.4,1156,Franken,Natural Gas,823.0,49.42092,11.00767
Grafenrheinfeld,individual,Konventionell,600.0,3,54.3,723,Trianel Gaskraftwerk Hamm,Natural Gas,890.0,51.673559,7.9289665
Grafenrheinfeld,individual,Konventionell,600.0,4,54.0,317,Herne,Hard Coal,435.0,51.549201,7.18396
Grafenrheinfeld,individual,Konventionell,600.0,5,54.0,318,Heilbronn,Hard Coal,1028.0,49.17505666666667,9.207873333333334
Grafenrheinfeld,individual,Konventionell,600.0,6,54.0,1117,Gud Herne,Natural Gas,657.0,51.5489,7.18335
Grafenrheinfeld,individual,Konventionell,600.0,7,54.0,1157,Emsland,Natural Gas,1877.0,52.48027,7.305249999999999
Grafenrheinfeld,individual,Konventionell,600.0,8,53.3,314,Rheinhafen Dampfkraftwerk,Hard Coal,1351.0,49.01274,8.304255000000001
Grafenrheinfeld,individual,Konventionell,600.0,9,51.9,691,Gersteinwerk,Natural Gas,1388.0,51.67324,7.710467
Grafenrheinfeld,individual,Konventionell,600.0,10,51.9,1283,Gersteinwerk,Hard Coal,665.5,51.673532,7.720513
Grafenrheinfeld,individual,Konventionell,600.0,11,51.4,1153,Dormagen,Natural Gas,562.0,51.086969,6.818407
Grafenrheinfeld,individual,Konventionell,600.0,12,48.0,274,Bergkamen,Hard Coal,720.0,51.636945,7.619083
Grafenrheinfeld,individual,Konventionell,600.0,13,48.0,719,Cuno Herdecke Bhkw,Natural Gas,423.03,51.4036245,7.41565025
Grafenrheinfeld,individual,Konventionell,600.0,14,47.9,261,Trianel Kohlekraftwerk Lunen,Hard Coal,746.0,51.612,7.464
Grafenrheinfeld,individual,Konventionell,600.0,15,47.4,1083,Grosskraftwerk Mannheim,Hard Coal,1983.0,49.446975,8.492516
Grafenrheinfeld,individual,Konventionell,600.0,16,45.6,8644,Gaskraftwerk Landesbergen Gasturbine,Natural Gas,487.0,52.54612,9.115922
Grafenrheinfeld,individual,Konventionell,600.0,17,45.0,264,Weiher,Hard Coal,655.6,49.333966,7.028434
Grafenrheinfeld,individual,Konventionell,600.0,18,45.0,316,Heyden,Hard Coal,875.0,52.379,8.997
Grafenrheinfeld,individual,Konventionell,600.0,19,45.0,721,Irsching,Natural Gas,1722.0,48.767533,11.580019
Grafenrheinfeld,individual,Konventionell,600.0,20,45.0,1077,Ibbenburen,Hard Coal,794.0,52.285881,7.750047
SW München KW-Pool,individual,Sonstiges,422.0,1,57.0,739,Swm Nord,Natural Gas,333.0,48.180641,11.637754
SW München KW-Pool,individual,Sonstiges,422.0,2,54.0,261,Trianel Kohlekraftwerk Lunen,Hard Coal,746.0,51.612,7.464
SW München KW-Pool,individual,Sonstiges,422.0,3,54.0,317,Herne,Hard Coal,435.0,51.549201,7.18396
SW München KW-Pool,individual,Sonstiges,422.0,4,54.0,1117,Gud Herne,Natural Gas,657.0,51.5489,7.18335
SW München KW-Pool,individual,Sonstiges,422.0,5,54.0,1163,Hafen,Hard Coal,303.0,53.124672,8.726764
SW München KW-Pool,individual,Sonstiges,422.0,6,52.6,3230,Swm Sued Gud,Natural Gas,915.4,48.111831124999995,11.5523455
SW München KW-Pool,individual,Sonstiges,422.0,7,48.9,148022,Windpark Hohe See,Wind,521.8500000000001,54.43927183098591,6.332703647887324
SW München KW-Pool,individual,Sonstiges,422.0,8,45.6,269,Scholven,Hard Coal,760.0,51.599970000000006,7.00565
SW München KW-Pool,individual,Sonstiges,422.0,9,45.0,316,Heyden,Hard Coal,875.0,52.379,8.997
SW München KW-Pool,individual,Sonstiges,422.0,10,45.0,8695,Lunen Ksbg,Hard Coal,520.0,51.614042,7.481345
SW München KW-Pool,individual,Sonstiges,422.0,11,45.0,165496,Mannheim,Hard Coal,2586.0,49.447,8.4925
SW München KW-Pool,individual,Sonstiges,422.0,12,42.8,96,Psw Hohenwarte Pss,Hydro,377.4,50.602,11.474
SW München KW-Pool,individual,Sonstiges,422.0,13,42.8,2680,Ensdorf,Hard Coal,430.389,49.29309866666667,6.772334999999999
SW München KW-Pool,individual,Sonstiges,422.0,14,42.8,3228,Swd Kwl Gte,Natural Gas,826.4,51.222827,6.731094
SW München KW-Pool,individual,Sonstiges,422.0,15,42.8,60037,Eco Six,Battery,300.0,48.059227,8.617168
SW München KW-Pool,individual,Sonstiges,422.0,16,41.2,25002,Wilhelmshaven On,Hard Coal,788.1,53.565866,8.146202
SW München KW-Pool,individual,Sonstiges,422.0,17,40.9,3286,Grohnde Kwg,Nuclear,1360.0,52.0352,9.413333
SW München KW-Pool,individual,Sonstiges,422.0,18,40.0,257,Zolling,Hard Coal,472.0,48.455489,11.796122
SW München KW-Pool,individual,Sonstiges,422.0,19,40.0,1156,Franken,Natural Gas,823.0,49.42092,11.00767
SW München KW-Pool,individual,Sonstiges,422.0,20,40.0,8635,Gt,Natural Gas,381.3,50.027031,8.2409
Erzhausen 3,individual,Sonstiges,114.0,1,95.0,0,Pumpspeicherkraftwerk Erzhausen,Hydro,200.0,51.898566,9.924887
Erzhausen 3,individual,Sonstiges,114.0,2,78.9,181,Hausern Ms,Hydro,120.0,47.755234,8.187048
Erzhausen 3,individual,Sonstiges,114.0,3,66.3,136940,Thermisches Burghausen,Natural Gas,233.9,48.18104475,12.8473455
Erzhausen 3,individual,Sonstiges,114.0,4,63.5,29,Waldeck,Hydro,555.0,51.16743333333333,9.046336666666669
Erzhausen 3,individual,Sonstiges,114.0,5,63.5,31,Pumpspeicherwerk Ronkhausen Psw,Hydro,138.0,51.227233,7.971745
Erzhausen 3,individual,Sonstiges,114.0,6,61.5,1159,Gt,Natural Gas,185.694,51.68910666666667,7.082423666666666
Erzhausen 3,individual,Sonstiges,114.0,7,60.0,110,Wehr Ms,Hydro,910.0,47.652259,7.925798
Erzhausen 3,individual,Sonstiges,114.0,8,57.1,25108,Wuergassen,Nuclear,670.0,51.6395,9.3919
Erzhausen 3,individual,Sonstiges,114.0,9,57.0,3297,Jena,Natural Gas,241.875,50.8965754,11.58634
Erzhausen 3,individual,Sonstiges,114.0,10,54.0,1163,Hafen,Hard Coal,303.0,53.124672,8.726764
Erzhausen 3,individual,Sonstiges,114.0,11,54.0,4987,Aalen,Natural Gas,93.302,48.823728,10.116537
Erzhausen 3,individual,Sonstiges,114.0,12,52.9,OPSD-BNA0917,Schärding-Neuhaus,Hydro,96.0,48.435619200000005,13.4415027
Erzhausen 3,individual,Sonstiges,114.0,13,52.6,729,Hastedt,Hard Coal,119.0,53.06,8.873
Erzhausen 3,individual,Sonstiges,114.0,14,52.6,3290,Bhkw Hastedt,Natural Gas,210.22996,53.058574799999995,8.8748989
Erzhausen 3,individual,Sonstiges,114.0,15,52.6,5066,Hausham,Oil,100.0,47.75194,11.84021
Erzhausen 3,individual,Sonstiges,114.0,16,52.2,312,Niederaussem,Lignite,3109.0,50.990677,6.669720000000001
Erzhausen 3,individual,Sonstiges,114.0,17,51.4,317,Herne,Hard Coal,435.0,51.549201,7.18396
Erzhausen 3,individual,Sonstiges,114.0,18,51.4,1117,Gud Herne,Natural Gas,657.0,51.5489,7.18335
Erzhausen 3,individual,Sonstiges,114.0,19,50.0,274,Bergkamen,Hard Coal,720.0,51.636945,7.619083
Erzhausen 3,individual,Sonstiges,114.0,20,50.0,1156,Franken,Natural Gas,823.0,49.42092,11.00767
EES KW-Pool,individual,Konventionell,20.0,1,55.6,127865,See Ppo,Waste,18.4,51.641729,12.240024
EES KW-Pool,individual,Konventionell,20.0,2,55.4,8636,Swd Kwf Gtkw,Oil,86.2,51.225419,6.815135
EES KW-Pool,individual,Konventionell,20.0,3,55.4,136212,Swd Kwf,Waste,102.6,51.225419,6.815135
EES KW-Pool,individual,Konventionell,20.0,4,52.9,132585,Sonae Arauco Beeskow Gmbh,Waste,15.8,52.182234,14.256328
EES KW-Pool,individual,Konventionell,20.0,5,51.4,267,Wedel,Hard Coal,253.0,53.568151,9.724102
EES KW-Pool,individual,Konventionell,20.0,6,51.4,317,Herne,Hard Coal,435.0,51.549201,7.18396
EES KW-Pool,individual,Konventionell,20.0,7,51.4,665,Fenne,Hard Coal,390.0,49.248932499999995,6.8809705
EES KW-Pool,individual,Konventionell,20.0,8,51.4,1080,Wd Ffw,Hard Coal,123.0,50.099,8.653
