BEGINN_DATUM;BEGINN_UHRZEIT;ZEITZONE_VON;ENDE_DATUM;ENDE_UHRZEIT;ZEITZONE_BIS;GRUND_DER_MASSNAHME;RICHTUNG;MITTLERE_LEISTUNG_MW;MAXIMALE_LEISTUNG_MW;GESAMTE_ARBEIT_MWH;ANWEISENDER_UENB;ANFORDERNDER_UENB;BETROFFENE_ANLAGE;PRIMAERENERGIEART
18.01.2022;00:00;CET;19.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;257,24;300;4887,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (Uniper);Konventionell
18.01.2022;16:30;CET;18.01.2022;17:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;36,84;50,69;18,42;TenneT DE;TenneT DE;OWP Riffgat;Erneuerbar
18.01.2022;21:00;CET;19.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;233;250;700;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk Weiher/C;Konventionell
19.01.2022;00:00;CET;19.01.2022;02:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;143,33;250;322,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (Uniper);Konventionell
19.01.2022;00:00;CET;19.01.2022;22:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;320,9;340;7140;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Farge;Konventionell
19.01.2022;00:00;CET;20.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;250;250;6000;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk Weiher/C;Konventionell
19.01.2022;04:30;CET;19.01.2022;06:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;150;200;300;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk Weiher/C;Konventionell
19.01.2022;18:15;CET;20.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;291,09;445;1673,75;TransnetBW;TenneT DE;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
19.01.2022;23:30;CET;20.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;100;150;50;TenneT DE;TenneT DE;Staudinger 5;Konventionell
20.01.2022;00:00;CET;20.01.2022;15:45;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;361,27;450;5690;TenneT DE;TenneT DE;Staudinger 5;Konventionell
20.01.2022;06:00;CET;20.01.2022;09:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;366;590;1191;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk Weiher/C;Konventionell
20.01.2022;08:00;CET;20.01.2022;13:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;125,45;202;690;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Marbach DT 3;Konventionell
20.01.2022;10:15;CET;21.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;106,73;110;1467,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Marbach DT 3;Konventionell
20.01.2022;15:00;CET;20.01.2022;19:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;113,5;152;454;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Marbach DT 3;Konventionell
20.01.2022;15:00;CET;21.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;294,44;340;2650;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Farge;Konventionell
20.01.2022;17:00;CET;20.01.2022;20:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;150,33;187;451;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Staudinger 5;Konventionell
20.01.2022;23:30;CET;21.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;95;100;47,5;TenneT DE;TenneT DE;Staudinger 5;Konventionell
21.01.2022;00:00;CET;21.01.2022;23:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;215;440;1771;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;BERGKAMEN_A;Konventionell
21.01.2022;00:00;CET;22.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;338,79;340;8131;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Farge;Konventionell
21.01.2022;01:30;CET;21.01.2022;17:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;77,1;80;1195;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Walheim Block 1;Konventionell
21.01.2022;04:15;CET;21.01.2022;19:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;144,5;260;2167,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Marbach DT 3;Konventionell
21.01.2022;07:00;CET;21.01.2022;17:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;110;110;1100;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Marbach DT 3;Konventionell
21.01.2022;08:00;CET;21.01.2022;21:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;34,81;90;461,25;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Walheim Block 1;Konventionell
21.01.2022;12:00;CET;21.01.2022;17:45;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;211,74;260;1217,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Staudinger 5;Konventionell
22.01.2022;00:00;CET;22.01.2022;01:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;145;290;217,5;TransnetBW;TenneT DE;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
22.01.2022;00:00;CET;22.01.2022;07:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;231,07;310;1617,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
22.01.2022;00:00;CET;22.01.2022;07:45;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;272,9;340;2115;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Farge;Konventionell
22.01.2022;06:00;CET;22.01.2022;07:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;71,67;90;107,5;TransnetBW;TenneT DE;Grosskraftwerk Mannheim Block 6 und 8;Konventionell
22.01.2022;08:15;CET;23.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;96,38;100;1518;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (Uniper);Konventionell
22.01.2022;17:00;CET;23.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;419,64;480;2937,5;TenneT DE;TenneT DE;ReserveKW Heyden;Konventionell
22.01.2022;22:45;CET;23.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;44;70;55;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Walheim Block 1;Konventionell
23.01.2022;00:00;CET;23.01.2022;11:45;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;77,45;80;910;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Walheim Block 1;Konventionell
23.01.2022;00:00;CET;24.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;125,42;130;3010;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (SWM);Konventionell
23.01.2022;00:00;CET;24.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;480;480;11520;TenneT DE;TenneT DE;ReserveKW Heyden;Konventionell
23.01.2022;00:00;CET;24.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;98,26;100;2112,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Zolling 5;Konventionell
23.01.2022;07:00;CET;23.01.2022;09:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;100;100;200;Amprion;Amprion;NEURATH_D;Konventionell
23.01.2022;22:45;CET;24.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;44;70;55;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Walheim Block 1;Konventionell
23.01.2022;23:15;CET;24.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;40;70;30;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (SWM);Konventionell
24.01.2022;00:00;CET;24.01.2022;00:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;100;100;25;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Zolling 5;Konventionell
24.01.2022;00:00;CET;24.01.2022;08:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;76,47;80;650;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Walheim Block 1;Konventionell
24.01.2022;00:00;CET;24.01.2022;09:45;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;95,38;100;930;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (SWM);Konventionell
24.01.2022;00:00;CET;24.01.2022;20:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;495,25;600;9905;TenneT DE;TenneT DE;ReserveKW Heyden;Konventionell
24.01.2022;21:00;CET;25.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;91;150;274;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NEURATH_D;Konventionell
24.01.2022;22:45;CET;25.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;44;70;55;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Walheim Block 1;Konventionell
25.01.2022;00:00;CET;25.01.2022;10:45;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;77,21;80;830;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Walheim Block 1;Konventionell
25.01.2022;07:00;CET;25.01.2022;13:00;CET;Testfahrt (KapRes);Wirkleistungseinspeisung erhöhen;40;42;243;Amprion;Amprion;GERSTEINW_GTF1;Konventionell
25.01.2022;09:00;CET;25.01.2022;10:45;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;63;80;110;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NEURATH_D;Konventionell
25.01.2022;09:15;CET;25.01.2022;13:00;CET;Testfahrt (KapRes);Wirkleistungseinspeisung erhöhen;100;218;376;Amprion;Amprion;GERSTEINW_DTF2;Konventionell
25.01.2022;22:45;CET;26.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;44;70;55;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Walheim Block 1;Konventionell
26.01.2022;00:00;CET;26.01.2022;07:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;223;250;1562;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk Bexbach/A;Konventionell
26.01.2022;00:00;CET;27.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;56,13;80;435;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Walheim Block 1;Konventionell
26.01.2022;00:45;CET;27.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;193,64;340;1065;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Farge;Konventionell
26.01.2022;05:15;CET;26.01.2022;22:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;311,79;340;5222,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Farge;Konventionell
26.01.2022;19:00;CET;27.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;31,43;40;110;TransnetBW;TenneT DE;Reservekraftwerk Walheim Block 1;Konventionell
26.01.2022;23:30;CET;27.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;150;200;75;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NEURATH_D;Konventionell
26.01.2022;23:30;CET;27.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;230;230;115;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Staudinger 5;Konventionell
27.01.2022;00:00;CET;27.01.2022;01:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;159,6;265;199,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Farge;Konventionell
27.01.2022;00:00;CET;27.01.2022;08:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;291;300;2325;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NEURATH_D;Konventionell
27.01.2022;00:00;CET;27.01.2022;08:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;70;70;560;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Walheim Block 1;Konventionell
27.01.2022;00:00;CET;27.01.2022;13:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;227,79;230;2961,25;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Staudinger 5;Konventionell
27.01.2022;01:00;CET;27.01.2022;07:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;50;50;300;Amprion;Amprion & TransnetBW;NEURATH_D;Konventionell
27.01.2022;07:00;CET;27.01.2022;20:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;176;228;1585;50Hertz;50Hertz & TenneT DE;50H OWP MIO Baltic 1+2;Erneuerbar
27.01.2022;08:00;CET;27.01.2022;19:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;66,82;70;735;TransnetBW;Amprion & TenneT DE & TransnetBW;Reservekraftwerk Walheim Block 1;Konventionell
27.01.2022;18:00;CET;27.01.2022;22:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;86;95;344;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NEURATH_D;Konventionell
27.01.2022;18:00;CET;28.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;64,17;70;385;TransnetBW;TenneT DE;Reservekraftwerk Walheim Block 1;Konventionell
27.01.2022;23:45;CET;28.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;130;130;32;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk Bexbach/A;Konventionell
28.01.2022;00:00;CET;28.01.2022;03:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;40;50;80;50Hertz;TenneT DE;50H OWP MIO Baltic 1+2;Erneuerbar
28.01.2022;00:00;CET;28.01.2022;05:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;230;230;1265;TenneT DE;TenneT DE;Staudinger 5;Konventionell
28.01.2022;00:00;CET;28.01.2022;06:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;152;163;913;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H OWP MIO Baltic 1+2;Erneuerbar
28.01.2022;00:00;CET;28.01.2022;07:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;67,59;70;490;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Walheim Block 1;Konventionell
28.01.2022;00:00;CET;28.01.2022;09:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;250;250;2250;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk Bexbach/A;Konventionell
28.01.2022;06:00;CET;28.01.2022;07:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;20;20;20;TransnetBW;50Hertz & TenneT DE;Reservekraftwerk Walheim Block 1;Konventionell
28.01.2022;06:00;CET;29.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;132,93;195;2392,75;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Farge;Konventionell
28.01.2022;06:30;CET;28.01.2022;11:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;274,44;290;1235;TenneT DE;50Hertz & TenneT DE;Staudinger 5;Konventionell
28.01.2022;06:45;CET;28.01.2022;15:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;234;265;2044;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;KNAPSACK_GT11;Konventionell
28.01.2022;07:00;CET;28.01.2022;23:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;200;200;3200;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Farge;Konventionell
28.01.2022;07:15;CET;28.01.2022;15:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;197,58;250;1630;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Marbach DT 3;Konventionell
28.01.2022;09:00;CET;29.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;250;250;3750;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk Bexbach/A;Konventionell
28.01.2022;10:45;CET;28.01.2022;15:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;363;460;1725;Amprion;TenneT DE & Amprion;Netzreservekraftwerk Bexbach/A;Konventionell
28.01.2022;11:00;CET;28.01.2022;15:45;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;267,63;290;1271,25;TenneT DE;TenneT DE & Amprion;Staudinger 5;Konventionell
28.01.2022;11:45;CET;28.01.2022;15:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;115;120;375;Amprion;TenneT DE & Amprion;KNAPSACK_DT10;Konventionell
29.01.2022;00:00;CET;29.01.2022;02:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;213;280;426;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NEURATH_D;Konventionell
29.01.2022;00:00;CET;29.01.2022;05:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;50;50;150;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (SWM);Konventionell
29.01.2022;03:00;CET;29.01.2022;05:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;50;50;100;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (Uniper);Konventionell
29.01.2022;03:00;CET;30.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;184;320;1698;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H OWP MIO Baltic 1+2;Erneuerbar
29.01.2022;06:00;CET;29.01.2022;08:45;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;218;300;600;Amprion;TenneT DE;NEURATH_D;Konventionell
29.01.2022;15:00;CET;30.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;420;450;3780;TenneT DE;50Hertz & TenneT DE;Staudinger 5;Konventionell
29.01.2022;16:00;CET;29.01.2022;19:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;260;346;911;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NEURATH_D;Konventionell
29.01.2022;20:00;CET;30.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;150;230;450;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H OWP MIO Baltic 1+2;Erneuerbar
29.01.2022;22:00;CET;30.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;153,75;200;307,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
30.01.2022;00:00;CET;30.01.2022;06:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;71;87;427;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H OWP MIO Baltic 1+2;Erneuerbar
30.01.2022;00:00;CET;30.01.2022;19:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;304,29;480;5781,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
30.01.2022;00:00;CET;31.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;83,08;90;1080;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (SWM);Konventionell
30.01.2022;00:00;CET;31.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;259,19;380;3369,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Staudinger 5;Konventionell
30.01.2022;01:00;CET;30.01.2022;18:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;180;300;2964;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H OWP MIO Baltic 1+2;Erneuerbar
30.01.2022;06:00;CET;30.01.2022;16:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;86;230;494;50Hertz;TenneT DE;50H OWP MIO Baltic 1+2;Erneuerbar
30.01.2022;06:00;CET;30.01.2022;20:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;229,75;370;3216,5;TenneT DE;TenneT DE;Staudinger 5;Konventionell
30.01.2022;13:45;CET;30.01.2022;21:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;193,33;200;1450;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Isar 2 (Uniper);Konventionell
30.01.2022;15:00;CET;31.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;247;250;2220;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk Bexbach/A;Konventionell
30.01.2022;15:45;CET;30.01.2022;20:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;100,65;195;427,75;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Farge;Konventionell
30.01.2022;17:45;CET;31.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;168,04;220;1050,25;TenneT DE;TenneT DE;Farge;Konventionell
30.01.2022;18:45;CET;31.01.2022;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;371;400;1950;Amprion;TenneT DE;Netzreservekraftwerk Bexbach/A;Konventionell
